parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomflag,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
11751188,0.1124,"Wednesday, February 03, 2016",,,,2,FALSE,3,,7,2,,,2012,,,2012,,,6037,,2,,,,,34051340,-118337864,5451,,,,,,200,246,LAR2,60372172,12447,3101,274514,96000,0,,,,2,,,1922,,,128943,708611,2015,579668,8729.5703,,,6.03722E+13
14678682,-0.0111,"Wednesday, February 03, 2016",,,,1.5,FALSE,2,,,1.5,,,1294,1294,,,,,6059,,1,1,0,,,33650364,-117912400,,,,,,,34,266,,60590637.02,38032,1286,,96959,0,,1,,,,,1977,,,103543,320637,2015,217094,3850.46,,,6.05906E+13
10952860,-0.0408,"Wednesday, February 03, 2016",,,,1,FALSE,2,,7,1,,,1108,1108,,,,,6037,,1,,,,7,34194156,-118302992,9012,1,,,,1,101,261,BUR1YY,60373102.01,396054,3101,,96433,0,,,,1,,,1948,,,43834,85022,2015,41188,7968.0298,,,6.03731E+13
11233087,-0.0121,"Wednesday, February 03, 2016",1,,,4,TRUE,6,,4,4,,,3153,3153,,,,,6037,,4,,,,2,34555324,-118025952,7596,,,,,,100,261,PDR17000,60379107.06,40227,3101,,97330,0,,,,1,,,2007,,,241600,323000,2015,81400,6267.71,,,6.03791E+13
14638100,0.0188,"Wednesday, February 03, 2016",,,,2.5,FALSE,3,,,2.5,,,1141,1141,,,,,6059,,2,1,0,,,33676388,-117632528,,,,,,,34,266,,60590524.28,32380,1286,,96989,0,,1,,,,,1999,,,154475,419211,2015,264736,4353.46,,,6.05905E+13
17191748,-0.009,"Wednesday, February 03, 2016",,,,3,FALSE,3,,,3,,1380,1776,1776,,,1380,,6111,1,3,2,448,,,34181144,-118957192,5431,,,,,,1111,261,,61110058.02,34278,2061,46736,96351,7,,,,,,,1976,2,,204000,586000,2015,382000,6159.02,,,6.11101E+13
11027563,-0.0513,"Wednesday, February 03, 2016",1,,,2,FALSE,4,,4,2,,,1861,1861,,,,,6037,,2,,,,2,34226212,-118421992,6984,1,,,,1,101,261,LAR1,60371197,12447,3101,268002,96411,0,,,,1,,,1980,,,194925,283462,2015,88537,3664.6001,,,6.03712E+13
12739295,0.4108,"Wednesday, February 03, 2016",,,,2,FALSE,4,,4,2,,,1693,1693,,,,,6037,,2,,,,2,33914852,-118025768,6535,,,,,,100,261,LMR1,60375040.03,5465,3101,,96190,0,,,,1,,,1956,,,156764,364738,2015,207974,4823.96,,,6.0375E+13
17108271,0.0149,"Wednesday, February 03, 2016",,,,3,FALSE,4,,,3,,1185,2135,2135,,,1185,,6111,1,3,2,599,,,34278068,-119157640,4530,,,,,,1111,261,,61110013.01,34543,2061,,97084,8,,,,,,,1996,2,,264037,440060,2015,176023,4612.4399,,,6.111E+13
11119706,-0.008,"Wednesday, February 03, 2016",1,,,4,TRUE,5,,1,4,,,3144,3144,,,,,6037,,4,,,,2,34439960,-118543568,6933,,,,,,010D,269,SCUR1,60379201.12,54311,3101,48200,96377,0,,,,1,,,1997,,,275940,544309,2015,268369,7987.5498,,,6.03792E+13
11475332,0.0497,"Wednesday, February 03, 2016",,,,2,FALSE,2,,4,2,,,1252,1252,,,,,6037,,2,,,,2,33980000,-118386000,495261,,,,,,010C,266,CCR3,60377030.01,51617,3101,,96095,0,,,,1,,,1970,,,123028,199056,2015,76028,2582.8501,,,6.0377E+13
11683693,-0.1625,"Wednesday, February 03, 2016",,,,0,FALSE,0,,,,,,,,,,,,6037,,,,,,,34032576,-118742624,10937,,,,,,100,261,LCR3,60378004.1,12520,3101,,96116,0,,,,,,,,,,1304784,4439166,2015,3134382,51742.4414,,,6.0378E+13
10774570,0.003,"Wednesday, February 03, 2016",1,,,3,FALSE,3,,7,3,,,1075,1075,,,,,6037,,3,,,,2,34207100,-118562000,285702,1,,,,1,010C,266,LARD2,60371317.01,12447,3101,40548,96364,0,,,,1,,,1974,,,177476,269274,2015,91798,3398.73,,,6.03713E+13
11311837,-0.001,"Wednesday, February 03, 2016",1,,,3,FALSE,3,,7,3,,,1637,1637,,,,,6037,,3,,,,2,34671872,-118105320,9090,,,,,,100,261,LRR7000,60379005.04,5534,3101,,97318,0,,,,1,,,1988,,,154200,184000,2015,29800,3053.1001,,,6.0379E+13
10723199,-0.0356,"Wednesday, February 03, 2016",,,,3,FALSE,5,,4,3,,,2152,2152,,,,,6037,,3,,,,2,34204416,-118635512,10906,,,,,,100,261,LARE11,60371344.22,12447,3101,268588,96339,0,,,,1,,,1964,,,70769,92573,2015,21804,1410.67,,,6.03713E+13
10907914,0.001,"Wednesday, February 03, 2016",1,,,3,FALSE,2,,4,3,,,1155,1155,,,,,6037,,3,,,,2,34150700,-118382000,6890,,,,,,010C,266,LAR3,60371433.01,12447,3101,47880,96447,0,,,,1,,,1979,,,134037,191352,2015,57315,2336.25,,,6.03714E+13
12544991,0.0935,"Wednesday, February 03, 2016",,,,1,FALSE,1,,4,1,,,1008,1008,,,,,6037,,1,,,,7,33764300,-118155000,25792,,,,,,010E,266,LBR3S,60375772,46298,3101,416303,96237,0,,,,1,,,1963,,,102900,350000,2015,247100,4237.7402,,,6.03758E+13
10907855,0.1544,"Wednesday, February 03, 2016",,,,3,FALSE,4,,4,3,,,2107,2107,,,,,6037,,3,,,,7,34153280,-118382136,12817,,,,,,100,261,LAR1,60371433.01,12447,3101,47880,96447,0,,,,1,,,1940,,,65901,141561,2015,75660,1859.03,,,6.03714E+13
11291984,0.008,"Wednesday, February 03, 2016",,,,2,FALSE,3,,7,2,,,1316,1316,,,,,6037,,2,,,,7,34690788,-118126208,6218,,,,,,100,261,LRR16500,60379006.07,5534,3101,,97318,0,,,,1,,,1956,,,62193,82889,2015,20696,1784.59,,,6.0379E+13
14196485,0.008,"Wednesday, February 03, 2016",,,,2.5,FALSE,3,,,2.5,,,2183,2183,,,,,6059,1,2,2,454,,,33895048,-117777944,5400,,,,,,122,261,,60590218.23,21412,1286,,97078,0,,1,,,,,1986,,,237725,704000,2015,466275,8308.2002,,,6.05902E+13
12291279,0.0198,"Wednesday, February 03, 2016",1,,,3,FALSE,3,,4,3,,,1773,1773,,,,,6037,,3,,,,2,33908232,-118192424,1520,,,,,,010D,269,LYR3,60375418.01,32616,3101,,96113,0,,,,1,,,1997,,,143500,295000,2015,151500,3989.5701,,,6.03754E+13
10740756,0.0139,"Wednesday, February 03, 2016",1,,,3,FALSE,2,,4,3,,,1265,1265,,,,,6037,,3,,,,2,34158000,-118700000,801,1,,,,1,010D,269,LCC2,60378003.28,37688,3101,,96337,0,,,,1,,,1987,,,214245,287402,2015,73157,3613.1799,,,6.0378E+13
10911518,0.189,"Wednesday, February 03, 2016",1,,,4,TRUE,3,,4,4,,,1988,1988,,,,,6037,,4,,,,2,34145528,-118379472,6750,1,,,,1,101,261,LAR1,60371436.02,12447,3101,47880,96449,0,,,,1,,,1941,,,360416,1123799,2015,763383,13763.7002,,,6.03714E+13
11860068,0.0109,"Wednesday, February 03, 2016",,,,2,FALSE,2,,7,2,,,1308,1308,,,,,6037,,2,,,,2,34045340,-118085896,6924,,,,,,100,261,LCRAYY,60374824.02,54212,3101,,96510,0,,,,1,,,1959,,,48328,63400,2015,15072,1191.38,,,6.03748E+13
14219355,-0.137,"Wednesday, February 03, 2016",,,,3,FALSE,4,,,3,,,2762,2762,,,,,6059,,3,2,568,TRUE,,33846408,-117742240,8250,1,,,1,,122,261,,60590219.21,16764,1286,113455,97027,0,,,,,,,1990,,,322455,446420,2015,123965,4955.8799,,,6.05902E+13
12194626,0.0169,"Wednesday, February 03, 2016",,,,1,FALSE,2,,7,1,,,960,960,,,,,6037,,1,,,,7,33968156,-118300168,5199,,,,,,100,261,LAR1,60372378,12447,3101,118208,96028,0,,,,1,,,1926,,,17520,38303,2015,20783,3589.2,,,6.03724E+13
11401167,0.077,"Wednesday, February 03, 2016",,,,2,FALSE,2,,4,2,,,892,892,,,,,6037,,2,,,,2,33973400,-118367000,7503,,,,,,010C,266,INR3,60376013.02,45888,3101,,96134,0,,,,1,,,1969,,,50164,123321,2015,73157,1818.63,,,6.0376E+13
10851425,-0.2744,"Wednesday, February 03, 2016",,,,4,TRUE,4,,4,4,,,4189,4189,,,,,6037,,4,,,,2,34166112,-118511824,21319,1,,,,1,101,261,LARA,60371396,12447,3101,51906,96349,0,,,,1,,,1962,,,299000,1495000,2015,1196000,18430.25,,,6.03714E+13
11560757,-0.0823,"Wednesday, February 03, 2016",,,,2,FALSE,3,,7,2,,,1222,1222,,,,,6037,,2,,,,7,34023016,-118441576,5264,,,,,,100,261,LAR1,60372713.01,12447,3101,116415,96045,0,,,,1,,,1950,,,41155,103149,2015,61994,1347.5601,,,6.03727E+13
11617445,4.737,"Wednesday, February 03, 2016",1,,,3,FALSE,2,,,3,,,2640,2640,,,,,6037,,3,,,,2,34059300,-118440000,46196,,,,,,010C,266,LAR5,60372655.1,12447,3101,118920,96005,0,,,,1,,,2005,,,713986,2289855,2015,1575869,28355.0996,,,6.03727E+13
12019774,0.25,"Wednesday, February 03, 2016",,,,1,FALSE,3,,7,1,,,626,626,,,,,6037,,1,,,,7,34107720,-118367816,1537,,,,,,100,261,LAR1,60371942,12447,3101,274049,96027,0,,,,1,,,1923,,,107468,537559,2015,430091,5880.9702,,,6.03719E+13
12590278,0.077,"Wednesday, February 03, 2016",,,,2,FALSE,4,,7,2,,,1988,1988,,,,,6037,,2,,,,7,33819176,-118291440,5563,,,,,,100,261,LCR1,60375436.02,118878,3101,,96160,0,,,,1,,,1954,,,142230,275083,2015,132853,3663.5901,,,6.03754E+13
17205426,0.0733,"Wednesday, February 03, 2016",,,,0,FALSE,0,,,,,,,,,,,,6111,,,,,,,34295144,-118878568,2806,,,,,,1014,261,,61110076.06,25974,2061,,97097,0,,,,,,,,,,,10000,2015,10000,165.84,,,6.11101E+13
12782842,0.01,"Wednesday, February 03, 2016",,,,1,FALSE,3,,7,1,,,1060,1060,,,,,6037,,1,,,,7,33986588,-118042888,6638,,,,,,100,261,WHR4,60375013,14634,3101,,96169,0,,,,1,,,1921,,,76498,382492,2015,305994,4771.9902,,,6.0375E+13
10805248,0.0788,"Wednesday, February 03, 2016",1,,,2,FALSE,2,,7,2,,,941,941,,,,,6037,,2,,,,2,34168200,-118525000,60919,1,,,,1,010E,266,LAR3,60371395.03,12447,3101,51906,96349,0,,,,1,,,1967,,,82562,178711,2015,96149,3170.9299,,,6.03714E+13
10910689,0.077,"Wednesday, February 03, 2016",1,,,3,FALSE,2,,1,3,,,1600,1600,,,,,6037,,3,,,,2,34145000,-118394000,,,,,,,010C,266,LAR3,60371436.02,12447,3101,47880,96449,0,,,,1,,,2007,,,332571,814216,2015,481645,9968.71,,,6.03714E+13
14347706,0.077,"Wednesday, February 03, 2016",13,,,1.5,FALSE,2,,,1.5,,,1366,1366,,,,,6059,,1,2,472,,,33716164,-117756664,1342,,,,,,122,261,,60590524.21,52650,1286,276486,96954,5,,1,,,,,1977,2,,111339,421000,2015,309661,4464.1001,,,6.05905E+13
11929231,0.0807,"Wednesday, February 03, 2016",1,,,3,FALSE,3,,7,3,,,1500,1500,,,,,6037,,3,,,,2,34104300,-118078000,17494,,,,,,010C,266,SLR3,60374801.02,33837,3101,,96514,0,,,,1,,,1982,,,156129,200615,2015,44486,2867.9399,,,6.03748E+13
11230209,0.0871,"Wednesday, February 03, 2016",1,,,2,FALSE,3,,4,2,,,2182,2182,,,,,6037,,2,,,,2,34524496,-117987712,39061,,,,,,100,261,LCA210000,60379100.02,29189,3101,,97323,0,,,,1,,,1956,,,153069,214288,2015,61219,2589.6399,Y,8,6.03791E+13
12478235,0.0469,"Wednesday, February 03, 2016",,,,2,FALSE,4,,7,2,,,1728,1728,,,,,6037,,2,,,,2,33868900,-118110832,7625,,,,,,100,261,BFR1,60375544.06,44116,3101,,96208,0,,,,1,,,1959,,,51643,74256,2015,22613,5575.6802,,,6.03755E+13
10948815,0.0169,"Wednesday, February 03, 2016",,,,2,FALSE,4,,7,2,,,1540,1540,,,,,6037,,2,,,,7,34186804,-118335304,6078,1,,,,1,101,261,BUR1,60373109,396054,3101,,96438,0,,,,1,,,1938,,,156764,512098,2015,355334,5790.8501,,,6.03731E+13
17205324,0.0334,"Wednesday, February 03, 2016",,,,0,FALSE,0,,,,,,,,,,,,6111,,,,,,,34306032,-118868528,11812,,,,,,1014,269,,61110076.13,25974,2061,,97097,0,,,,,,,,,,,284293,2015,284293,8857.1602,,,
14410985,0.3535,"Wednesday, February 03, 2016",,,,5,TRUE,5,,,5,,,4907,4907,,,,,6059,1,5,2,483,TRUE,,33529396,-117699440,9350,1,,,1,,122,261,,60590423.29,25459,1286,,96987,6,,,,,,,1965,1,,267315,707845,2015,440530,7236.2202,,,6.05904E+13
11017739,-0.1696,"Wednesday, February 03, 2016",,,,1,FALSE,3,,7,1,,,952,952,,,,,6037,,1,,,,7,34286300,-118447880,6234,1,,,,1,101,261,SFR1,60373203,47547,3101,,96366,0,,,,1,,,1954,,,116088,240782,2015,124694,3557.02,,,6.03732E+13
11291538,0.0421,"Wednesday, February 03, 2016",,,,2,FALSE,4,,7,2,,,1165,1165,,,,,6037,,2,,,,7,34682956,-118125696,7361,,,,,,100,261,LRR16500,60379005.01,5534,3101,,97318,0,,,,1,,,1954,,,22827,33818,2015,10991,1192.7,,,6.0379E+13
12779404,-0.0965,"Wednesday, February 03, 2016",,,,1,FALSE,3,,7,1,,,1583,1583,,,,,6037,,1,,,,7,33995728,-118044464,7730,1,,,,1,101,261,WHR1,60375015.01,14634,3101,,96169,0,,,,1,,,1946,,,107887,259938,2015,152051,3515.53,,,6.0375E+13
12026808,-0.2575,"Wednesday, February 03, 2016",,,,3,FALSE,3,,4,3,,,1646,1646,,,,,6037,,3,,,,2,34123252,-118371016,11188,1,,,,1,101,261,LARE11,60371941.02,12447,3101,274049,96027,0,,,,1,,,1954,,,573745,1637894,2015,1064149,20008.4707,,,6.03719E+13
14426043,0.0334,"Wednesday, February 03, 2016",,,,2,FALSE,2,,,2,,,1285,1285,,,,,6059,,2,2,441,,,33483124,-117679032,1984,,,,,,122,261,,60590423.1,33840,1286,,96985,6,,,,,,,1978,1,,121547,506000,2015,384453,5327.4199,,,6.05904E+13
12658254,-0.4764,"Wednesday, February 03, 2016",,,,4,TRUE,4,,10,4,,,2422,,,2422,,,6037,,4,,,,7,33341610,-118323920,5137,,,,,,200,246,AVR2,60375990,3491,3101,,96207,0,,,,2,,,1961,,,688666,1008244,2015,319578,14953.8398,,,6.0376E+13
12078620,0.0237,"Wednesday, February 03, 2016",1,,,3,FALSE,3,,4,3,,,2041,2041,,,,,6037,,3,,,,2,34163580,-118218848,3704,,,,,,010D,269,GLR1,60373009.01,45457,3101,275130,96327,0,,,,1,,,1989,,,319907,799501,2015,479594,8929.4004,,,6.0373E+13
10817036,-0.0305,"Wednesday, February 03, 2016",1,,,2,FALSE,3,,4,2,,,1884,1884,,,,,6037,,2,,,,2,34155184,-118529080,17742,1,,,,1,101,261,LARA,60371397.03,12447,3101,47950,96379,0,,,,1,,,1956,,,213000,979000,2015,766000,13606.1797,,,6.03714E+13
11384608,0.0373,"Wednesday, February 03, 2016",,,,2,FALSE,3,,7,2,,,1805,1805,,,,,6037,,2,,,,7,34692288,-117977144,55621,,,,,,100,261,LCA11,60379002.01,5534,3101,,97318,0,,,,1,,,1957,,,117392,136954,2015,19562,1856.23,,,6.0379E+13
11384589,0.0695,"Wednesday, February 03, 2016",,,,1,FALSE,3,,7,1,,,1195,1195,,,,,6037,,1,,,,7,34694352,-117977128,111177,,,,,,100,261,LCA11,60379002.01,5534,3101,,97318,0,,,,1,,,1957,,,56922,78401,2015,21479,1134.85,,,6.0379E+13
12972108,0.0208,"Wednesday, February 03, 2016",1,,,3,FALSE,3,,4,3,,,1361,1361,,,,,6037,,3,,,,2,34140444,-117969264,1122,,,,,,010D,269,DUC4,60374301.01,24435,3101,,96270,0,,,,1,,,1982,,,180000,350000,2015,170000,4609.0098,,,6.03743E+13
11485158,0.003,"Wednesday, February 03, 2016",1,,,2,FALSE,2,,1,2,,,1240,1240,,,,,6037,,2,,,,2,33896900,-118378000,55780,,,,,,010C,266,HAM2,60376023.02,,3101,,96107,0,,,,1,,,2006,,,82000,501000,2015,419000,7391.4399,,,6.0376E+13
14699825,0.0227,"Wednesday, February 03, 2016",,,,2,FALSE,2,,,2,,,1392,1392,,,,,6059,,2,1,0,,,33624900,-117933000,,,,,,,34,266,,60590636.03,53571,1286,,96981,0,,,,,,,1971,,,78928,172686,2015,93758,5381.1802,,,6.05906E+13
14117217,0.0159,"Wednesday, February 03, 2016",,,,2,FALSE,4,,,2,,,1728,1728,,,,,6059,1,2,2,430,,,33836032,-117869664,8600,1,,,,1,122,261,,60590863.04,16764,1286,275470,97025,7,,,,,,,1961,1,,101670,243923,2015,142253,3038.28,,,6.05909E+13
14606646,0.003,"Wednesday, February 03, 2016",1,7,,2.5,FALSE,3,,,2.5,,,1192,1192,,,,,6059,,2,0,0,,6,33841000,-117946000,,1,,,,1,34,266,,60590867.02,16764,1286,274800,97020,5,,1,6,,,,1964,2,,79902,208936,2015,129034,2715.04,,,6.05909E+13
12031894,-0.0758,"Wednesday, February 03, 2016",,,,1,FALSE,2,,7,1,,,1272,1272,,,,,6037,,1,,,,2,34125100,-118320880,7127,,,,,,100,261,LAR1,60371894,12447,3101,274049,96049,0,,,,1,,,1961,,,146041,730211,2015,584170,9130.6797,,,6.03719E+13
14340411,0.0497,"Wednesday, February 03, 2016",,,,4.5,TRUE,5,,,4.5,,,4038,4038,,,,,6059,,4,2,636,TRUE,,33759912,-117765800,9490,1,,,1,,122,261,,60590524.19,27491,1286,,97018,0,,1,,,,,2000,,,628222,1785000,2015,1156778,20097.9395,,,6.05905E+13
11112790,0.0592,"Wednesday, February 03, 2016",1,,,3,FALSE,5,,4,3,,,2784,2784,,,,,6037,,3,,,,2,34451784,-118544248,6591,,,,,,010D,269,SCUR2,60379201.09,54311,3101,48200,96377,0,,,,1,,,1996,,,308000,634000,2015,326000,8758.3799,,,6.03792E+13
12975476,0.0363,"Wednesday, February 03, 2016",,,,2,FALSE,3,,7,2,,,1278,1278,,,,,6037,,2,,,,7,34105568,-117962560,7232,,,,,,100,261,BPR1,60374050.01,10241,3101,,96465,0,,,,1,,,1949,,,117231,325908,2015,208677,4222.6099,,,6.03741E+13
11364019,0.0159,"Wednesday, February 03, 2016",1,,,2,FALSE,3,,7,2,,,1128,1128,,,,,6037,,2,,,,2,34450480,-118678808,5222,,,,,,100,261,LCR1,60379201.06,10734,3101,,96398,0,,,,1,,,1985,,,166179,290079,2015,123900,3777.27,,,6.03792E+13
11035700,0.006,"Wednesday, February 03, 2016",1,,,3,FALSE,4,,4,3,,,1871,1871,,,,,6037,,3,,,,2,34247016,-118440528,7556,,,,,,100,261,LARS,60371192.01,12447,3101,268002,96361,0,,,,1,,,1935,,,201052,248483,2015,47431,3129.3601,,,6.03712E+13
12553092,0.2167,"Wednesday, February 03, 2016",,,,2,FALSE,4,,7,2,,,2078,2078,,,,,6037,,2,,,,7,33781040,-118195136,5483,,,,,,100,261,LBPD10,60375758.02,46298,3101,416312,96245,0,,,,1,,,1908,,,100296,213129,2015,112833,2795.5601,,,6.03758E+13
14428958,-0.1803,"Wednesday, February 03, 2016",,,,2,FALSE,3,,,2,,,2104,2104,,,,,6059,,2,2,441,,,33469384,-117706928,6044,1,,,,1,122,261,,60590423.23,17686,1286,,96961,6,,,,,,,1977,1,,199708,395976,2015,196268,5069.8799,,,6.05904E+13
93577117,-0.0651,"Wednesday, February 03, 2016",,,,2.5,FALSE,4,,,2.5,,1062,2237,2237,,,1062,,6111,1,2,2,404,,,34268936,-119218344,3525,,,,,,1111,261,,61110015.02,34543,2061,761210,97083,8,,1,,,,,2001,2,,282000,566000,2015,284000,5936.7002,,,6.111E+13
17107660,-0.009,"Wednesday, February 03, 2016",,,,2.5,FALSE,4,,,2.5,,808,1649,1649,,,808,,6111,1,2,2,485,,,34275704,-119150952,5000,,,,,,1111,261,,61110013.01,34543,2061,,97084,6,,1,,,36,,1994,2,,150009,250012,2015,100003,2637.6201,,,6.111E+13
10904622,0.1328,"Wednesday, February 03, 2016",,,,2,FALSE,3,,7,2,,,1272,1272,,,,,6037,,2,,,,7,34155112,-118427752,7279,,,,,,100,261,LAR1,60371411.01,12447,3101,27080,96424,0,,,,1,,,1947,,,131055,655285,2015,524230,8074.7402,,,6.03714E+13
12121235,-0.0325,"Wednesday, February 03, 2016",,,,2,FALSE,2,,7,2,,,1323,1323,,,,,6037,,2,,,,7,34141280,-118094880,9018,,,,,,100,261,LCR105,60374633,47019,3101,275426,96295,0,,,,1,,,1938,,,141492,707476,2015,565984,8943.1299,,,6.03746E+13
14739136,0.0296,"Wednesday, February 03, 2016",,,,1,FALSE,1,,,1,,,715,715,,,,,6059,,1,1,0,,,33526934,-117682464,,,,,,,34,266,,60590423.16,25459,1286,,96987,0,,,,,,,1983,,,49003,162400,2015,113397,1683.2,,,6.05904E+13
13939272,0.0109,"Wednesday, February 03, 2016",,,,2,FALSE,4,,,2,,,2545,2545,,,,,6059,,2,4,1152,,,33774272,-117822672,13000,,,,,,122,261,,60590758.08,33252,1286,,97005,6,,,,,,,1953,1,,142090,470161,2015,328071,5386.8599,,,6.05908E+13
11206558,-0.1076,"Wednesday, February 03, 2016",1,,,2,FALSE,3,,4,2,,,1277,1277,,,,,6037,,2,,,,2,34562536,-118059248,6647,1,,,,1,101,261,LCRA7000,60379106.06,40227,3101,,97328,0,,,,1,,,1987,,,152122,183963,2015,31841,3045.79,,,6.03791E+13
11265669,-0.402,"Wednesday, February 03, 2016",,,,1,FALSE,3,,7,1,,,1275,1275,,,,,6037,,1,,,,7,34653992,-118158272,111810,,,,,,100,261,LRA22,60379007.05,5534,3101,,97317,0,,,,1,,,1956,,,30350,45623,2015,15273,625.59,,,6.0379E+13
10735545,0.0286,"Wednesday, February 03, 2016",1,,,3,FALSE,5,,4,3,,,2661,2661,,,,,6037,,3,,,,2,34168868,-118644560,11838,1,,,,1,101,261,LARE11,60371370,12447,3101,48570,96389,0,,,,1,,,1962,,,235122,519292,2015,284170,6548.27,,,6.0378E+13
12455613,-0.0336,"Wednesday, February 03, 2016",1,,,2,FALSE,3,,7,2,,,1244,1244,,,,,6037,,2,,,,2,33856248,-118173760,4907,,,,,,100,261,LBR1N,60375706.02,46298,3101,276476,96239,0,,,,1,,,1974,,,134251,332945,2015,198694,4017.71,,,6.03757E+13
11116788,0.0714,"Wednesday, February 03, 2016",,,,0,FALSE,0,,,,,,,,,,,,6037,,,,,,,34461540,-118556744,730555,,,,,,012C,266,LCA25,60379201.08,,3101,,96377,0,,,,,,,,,,37156,168302,2015,131146,4620.5,,,
10723818,0.007,"Wednesday, February 03, 2016",1,,,3,FALSE,4,,4,3,,,2414,2414,,,,,6037,,3,,,,2,34211504,-118640024,11036,,,,,,100,261,LARE11,60371344.22,12447,3101,268588,96339,0,,,,1,,,1976,,,128206,167204,2015,38998,2248.0601,,,6.03713E+13
11978483,0.1328,"Wednesday, February 03, 2016",,,,2,FALSE,2,,7,2,,,1060,1060,,,,,6037,,2,,,,7,34105924,-118188064,5514,,,,,,100,261,LARD2,60371837.01,12447,3101,417433,96023,0,,,,1,,,1947,,,142130,505990,2015,363860,6155.6499,,,6.03718E+13
12297970,0.0334,"Wednesday, February 03, 2016",,,,1,FALSE,2,,7,1,,,1360,1360,,,,,6037,,1,,,,,33968532,-118223856,6655,,,,,,100,261,LCC2,60375348.02,39076,3101,,96110,0,,,,1,,,1924,,,102563,245905,2015,143342,3587.3301,,,6.03753E+13
11116501,0.0159,"Wednesday, February 03, 2016",1,,,2,FALSE,2,,4,2,,,1440,1440,,,,,6037,,2,,,,2,34456736,-118564584,70177,,,,,,012C,266,LCA25,60379201.08,,3101,,96377,0,,,,1,,,2007,,,187810,254101,2015,66291,6178.1401,,,6.03792E+13
12746796,0.0276,"Wednesday, February 03, 2016",,,,1,FALSE,2,,7,1,,,978,978,,,,,6037,,1,,,,7,33907040,-118082944,5610,,,,,,100,261,NOR1YY,60375521,53636,3101,,96193,0,,,,1,,,1949,,,59000,295000,2015,236000,3967.51,,,6.03755E+13
14476968,0.01,"Wednesday, February 03, 2016",,,,2,FALSE,2,,,2,,,1230,1230,,,,,6059,,2,2,460,,,33625264,-117632352,3478,,,,,,122,261,,60590320.37,12773,1286,,96996,5,,,,,,,1985,1,,121630,319460,2015,197830,3229.8799,,,6.05903E+13
12029181,0.0545,"Wednesday, February 03, 2016",1,,,1,FALSE,1,,4,1,,,812,812,,,,,6037,,1,,,,2,34135300,-118342000,108161,1,,,,1,010C,266,LAR3,60371897.01,12447,3101,274049,96049,0,,,,1,,,1981,,,84000,323000,2015,239000,3983.75,,,6.03719E+13
11552475,0.0198,"Wednesday, February 03, 2016",,,,3,FALSE,4,,4,3,,,2149,2149,,,,,6037,,3,,,,2,34012484,-118445912,5912,,,,,,100,261,LAR1,60372714,12447,3101,116415,96047,0,,,,1,,,1950,,,104510,643782,2015,539272,7879.0801,,,6.03727E+13
12837163,2.809,"Wednesday, February 03, 2016",,,,2,FALSE,3,,7,2,,,1110,1110,,,,,6037,,2,,,,2,34018812,-117940240,1358,1,,,,1,010D,269,LPR2,60374077.02,39306,3101,,96488,0,,,,1,,,1973,,,56135,140659,2015,84524,1900.29,,,6.03741E+13
12783187,-0.0823,"Wednesday, February 03, 2016",,,,1,FALSE,2,,7,1,,,1314,1314,,,,,6037,,1,,,,7,33990868,-118039640,6883,,,,,,100,261,WHR1,60375015.01,14634,3101,,96169,0,,,,1,,,1947,,,137303,397991,2015,260688,4451.6802,,,6.0375E+13
11483910,0.0208,"Wednesday, February 03, 2016",1,,,4,TRUE,4,,4,4,,,1960,1960,,,,,6037,,4,,,,2,33912900,-118378000,,1,,,,1,012C,266,ESCM,60376023.02,55753,3101,,96107,0,,,,1,,,2013,,,372292,713985,2015,341693,10642.9102,,,6.0376E+13
12209200,-0.004,"Wednesday, February 03, 2016",,,,1,FALSE,3,,7,1,,,1160,1160,,,,,6037,,1,,,,7,33955308,-118300592,4522,,,,,,100,261,LAR1,60372384,12447,3101,118208,96028,0,,,,1,,,1924,,,28938,112014,2015,83076,4139.1699,,,6.03724E+13
14762044,0.0129,"Wednesday, February 03, 2016",,,,2.5,FALSE,3,,,2.5,,,2049,2049,,,,,6059,,2,2,460,,,33635004,-117835752,4193,,,,,,1,261,,60590626.14,52650,1286,275795,96951,0,,1,,,,,2008,,,411837,429642,2015,17805,4498.7202,,,6.05906E+13
